NOTIFICATION_REFERENCE,NOTIF_DATE,ORIGIN_COUNTRY_DESC,NOTIFYNG_COUNTRY_DESC,PRODUCT_NAME,PRODUCT_CATEGORY_DESC,HAZARD_CATEGORY_NAME,substance,unauthorised_flag,NOTIFICATION_CLASSIFICAT_DESC,NOTIFICATION_BASIS_DESC,RISK_DECISION_DESC,DISTRIBUTION_STATUS_DESC,NOTIF_SUBJECT
2025.2360,2025-03-31,Türkiye,France,Pears,fruits and vegetables,diflubenzuron   - {pesticide residues} *** pyriproxyfen    - {pesticide residues},pyriproxyfen,False,information notification for follow-up,company's own check,potential risk,no distribution from notifying country,Detection of diflubenzuon and pyriproxyfen in pears from Turkey
2025.2257,2025-03-27,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** chlorpyrifos-methyl   - {pesticide residues} *** fosthiazate   - {pesticide residues},Spirotetramat,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"fosthiazate, spirotetramat and  chlorpyrifos-methyl in fresh peppers from Türkiye"
2025.2257,2025-03-27,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** chlorpyrifos-methyl   - {pesticide residues} *** fosthiazate   - {pesticide residues},chlorpyrifos-methyl,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"fosthiazate, spirotetramat and  chlorpyrifos-methyl in fresh peppers from Türkiye"
2025.2257,2025-03-27,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** chlorpyrifos-methyl   - {pesticide residues} *** fosthiazate   - {pesticide residues},fosthiazate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"fosthiazate, spirotetramat and  chlorpyrifos-methyl in fresh peppers from Türkiye"
2025.2205,2025-03-26,Egypt,Romania,lemons,fruits and vegetables,chlorpyrifos   - {pesticide residues},chlorpyrifos,False,information notification for attention,surveillance programme / monitoring sample,potentially serious,distribution restricted to notifying country,"Depasire LMA pesticid(chlorpyrifos) in lamai 0,500 kg, origine Egipt///Exceeding the  pesticide (chlorpyrifos) in lemons 0.500 kg, origin Egypt"
2025.2199,2025-03-25,Türkiye,Belgium,Raisins,fruits and vegetables,acetamiprid   - {pesticide residues},acetamiprid,False,information notification for attention,official control on the market,serious,distribution restricted to notifying country,Acetamiprid in raisins from Türkiye
2025.2179,2025-03-25,India,Switzerland,Okra,fruits and vegetables,clothianidin   - {pesticide residues} *** thiamethoxam   - {pesticide residues},clothianidin,False,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Unauthorised substances (pesticides) in Okras from India
2025.2179,2025-03-25,India,Switzerland,Okra,fruits and vegetables,clothianidin   - {pesticide residues} *** thiamethoxam   - {pesticide residues},thiamethoxam,False,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Unauthorised substances (pesticides) in Okras from India
2025.2175,2025-03-24,Egypt,Slovenia,Oranges,fruits and vegetables,chlorpyriphos-ethyl   - {pesticide residues},chlorpyriphos-ethyl,False,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Chlorpyrifos in orange from Egypt
2025.2145,2025-03-24,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,permethrin  unauthorised substance - {pesticide residues},permethrin,True,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Permethrin in fresh peppers from Türkiye
2025.2135,2025-03-24,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fenamiphos   - {pesticide residues},fenamiphos,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,fenamiphos in fresh peppers from Türkiye
2025.2172,2025-03-24,Türkiye,Netherlands,pepper,fruits and vegetables,formetanate   - {pesticide residues},formetanate,False,information notification for attention,company's own check,serious,product (presumably) no longer on the market,formetanaat-hydrochloride in pepper from Turkey
2025.2103,2025-03-21,Morocco,Germany,paprika ,fruits and vegetables,abamectin   - {pesticide residues},abamectin,False,information notification for attention,company's own check,serious,product (presumably) no longer on the market,"Abamectin in paprika from Morocco, via Spain"
2025.2097,2025-03-21,Morocco,France,Green olives in barrels,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** chlorpyriphos-ethyl   - {pesticide residues},acephate,True,information notification for follow-up,official control on the market,potentially serious,distribution to other member countries,Presence of acephate and chlorpyriphos pesticide residues in whole vacuum-packed green olives from Morocco
2025.2097,2025-03-21,Morocco,France,Green olives in barrels,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** chlorpyriphos-ethyl   - {pesticide residues},chlorpyriphos-ethyl,False,information notification for follow-up,official control on the market,potentially serious,distribution to other member countries,Presence of acephate and chlorpyriphos pesticide residues in whole vacuum-packed green olives from Morocco
2025.2090,2025-03-21,Egypt,Belgium,Strawberries,fruits and vegetables,oxamyl  unauthorised substance - {pesticide residues},oxamyl,True,information notification for attention,company's own check,serious,distribution restricted to notifying country,Oxamyl in frozen strawberries from Egypt
2025.2028,2025-03-20,Kenya,France,Green beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** hexaconazole  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in green beans from Kenya
2025.2028,2025-03-20,Kenya,France,Green beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** hexaconazole  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},bifenthrin,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in green beans from Kenya
2025.2028,2025-03-20,Kenya,France,Green beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** hexaconazole  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},hexaconazole,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in green beans from Kenya
2025.2028,2025-03-20,Kenya,France,Green beans,fruits and vegetables,acephate  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** hexaconazole  unauthorised substance - {pesticide residues} *** methamidophos  unauthorised substance - {pesticide residues},methamidophos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Multiple pesticide residues in green beans from Kenya
2025.2023,2025-03-20,Kenya,France,Green beans,fruits and vegetables,indoxacarb   - {pesticide residues},indoxacarb,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Indoxacarb in green beans from Kenya
2025.1986,2025-03-19,Egypt,Slovenia,Sweet peppers,fruits and vegetables,buprofezin   - {pesticide residues} *** chlorpyriphos-ethyl   - {pesticide residues},buprofezin,False,border rejection notification,border control - consignment detained,potentially serious,no distribution from notifying country,Chlorpyriphos-ethyl and Buprofezin in peppers from Egypt
2025.1986,2025-03-19,Egypt,Slovenia,Sweet peppers,fruits and vegetables,buprofezin   - {pesticide residues} *** chlorpyriphos-ethyl   - {pesticide residues},chlorpyriphos-ethyl,False,border rejection notification,border control - consignment detained,potentially serious,no distribution from notifying country,Chlorpyriphos-ethyl and Buprofezin in peppers from Egypt
2025.1983,2025-03-19,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,formetanate   - {pesticide residues},formetanate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,formetanate in fresh peppers from Türkiye
2025.1972,2025-03-18,Egypt,Cyprus,Tomatoes ,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,information notification for attention,border control - consignment released,potential risk,product (presumably) no longer on the market,Residues of unauthorized  pesticide Chlorpyrifos in fresh tomatoes from Egypt 
2025.1926,2025-03-17,Egypt,Netherlands,Navel oranges,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,chlorpropham in Egyptian navel oranges
2025.1924,2025-03-17,Egypt,Netherlands,White oranges,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Organges Egypt Pesticide Residue
2025.1925,2025-03-17,Egypt,Netherlands,Oranges,fruits and vegetables,chlorpyriphos-ethyl   - {pesticide residues},chlorpyriphos-ethyl,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Pesticide residues in Egyptian Oranges
2025.1928,2025-03-17,Egypt,Netherlands,Orange,fruits and vegetables,chlorpyriphos-ethyl   - {pesticide residues} *** dimethoate   - {pesticide residues},chlorpyriphos-ethyl,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,dimethoate and chlorpyriphos-ethyl in Egyptian oranges
2025.1928,2025-03-17,Egypt,Netherlands,Orange,fruits and vegetables,chlorpyriphos-ethyl   - {pesticide residues} *** dimethoate   - {pesticide residues},dimethoate,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,dimethoate and chlorpyriphos-ethyl in Egyptian oranges
2025.1887,2025-03-14,Egypt,Poland,Truskawki bez szypułek // Stalkless strawberries  ,fruits and vegetables,bifenazate  - {pesticide residues},bifenazate,False,information notification for follow-up,official control on the market,potential risk,no distribution to other member countries,"przekroczenie NDP  Bifenazat (suma bifenazatu i diazenu bifenazatu wyrażona jako bifenazat) w mrożonych truskawkach  bez szypułek pochodzących z Egiptu (0,023+/- 0,012 mg/kg) // Exceeded MRL Bifenazate (sum of bifenazate and bifenazate diazene expressed as bifenazate) in frozen stemless strawberries from Egypt (0.023± 0.012 mg/kg)  "
